Iteration	Posterior	Likelihood	Prior	alpha_morpho	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
236950	-1264.646	-1239.087	-25.55924	4.203409e+07	0.999804	0.99995	1.00005	1.0002	5.142491
236960	-1264.824	-1234.984	-29.83989	8.410427e+07	0.999861	0.999965	1.00004	1.00014	5.570557
236970	-1270.842	-1243.329	-27.51332	7.0946e+07	0.999849	0.999962	1.00004	1.00015	5.3379
236980	-1258.348	-1238.627	-19.72075	8.764852e+07	0.999865	0.999965	1.00003	1.00014	4.558643
236990	-1255.912	-1237.047	-18.86557	8.703824e+07	0.999864	0.999966	1.00003	1.00014	4.473125
237000	-1266.134	-1247.329	-18.80534	5.774153e+07	0.999832	0.999957	1.00004	1.00017	4.467102
237010	-1250.948	-1235.113	-15.83485	1.693097e+07	0.999691	0.999921	1.00008	1.00031	4.170052
237020	-1263.434	-1240.254	-23.17997	7.825881e+07	0.999857	0.999963	1.00004	1.00014	4.904565
237030	-1254.15	-1234.491	-19.65911	3.389801e+07	0.999782	0.999944	1.00006	1.00022	4.552479
237040	-1267.76	-1245.666	-22.09374	8173641	0.999555	0.999886	1.00011	1.00044	4.795941
237050	-1268.828	-1251.472	-17.35606	3.766128e+07	0.999793	0.999947	1.00005	1.00021	4.322173
237060	-1255.84	-1240.602	-15.23752	6.664354e+07	0.999844	0.99996	1.00004	1.00016	4.11032
237070	-1250.793	-1232.31	-18.48293	5.798706e+07	0.999833	0.999958	1.00004	1.00017	4.434861
237080	-1253.916	-1236.838	-17.07771	8.685282e+07	0.999863	0.999965	1.00003	1.00014	4.294339
237090	-1259.203	-1239.329	-19.87427	7.510567e+07	0.999853	0.999963	1.00004	1.00015	4.573995
237100	-1259.09	-1239.486	-19.60465	7.552291e+07	0.999854	0.999963	1.00004	1.00015	4.547033
237110	-1257.283	-1241.19	-16.09375	1.682273e+07	0.99969	0.999921	1.00008	1.00031	4.195942
237120	-1261.346	-1238.818	-22.52783	8.530773e+07	0.999862	0.999965	1.00003	1.00014	4.839351
237130	-1257.768	-1237.613	-20.15537	8.571118e+07	0.999863	0.999965	1.00003	1.00014	4.602105
237140	-1265.065	-1248.492	-16.57222	4.826975e+07	0.999817	0.999953	1.00005	1.00018	4.24379
237150	-1257.051	-1241.484	-15.56684	5309782	0.999448	0.999859	1.00014	1.00055	4.143251
237160	-1265.662	-1245.969	-19.69212	8793079	0.999571	0.999891	1.00011	1.00043	4.55578
237170	-1271.285	-1248.518	-22.76729	9.20721e+07	0.999868	0.999966	1.00003	1.00013	4.863296
237180	-1250.709	-1232.989	-17.72071	6.702312e+07	0.999845	0.999961	1.00004	1.00016	4.358639
237190	-1251.736	-1232	-19.73574	3.254966e+07	0.999777	0.999943	1.00006	1.00022	4.560142
237200	-1254.773	-1235.154	-19.61903	9.128929e+07	0.999867	0.999967	1.00003	1.00013	4.54847
237210	-1261.284	-1239.683	-21.60092	8.173152e+07	0.999859	0.999964	1.00004	1.00014	4.74666
237220	-1268.692	-1243.105	-25.58668	9.067532e+07	0.999866	0.999966	1.00003	1.00013	5.145235
237230	-1265.822	-1242.367	-23.45459	5.309438e+07	0.999825	0.999955	1.00004	1.00017	4.932027
237240	-1256.605	-1242.217	-14.38721	8.519033e+07	0.999863	0.999965	1.00003	1.00014	4.025288
237250	-1258.105	-1236.074	-22.03025	6.998064e+07	0.999848	0.999961	1.00004	1.00015	4.789593
237260	-1265.477	-1242.298	-23.17842	7.868466e+07	0.999857	0.999963	1.00004	1.00014	4.90441
237270	-1248.702	-1231.473	-17.22856	4.148534e+07	0.999803	0.999949	1.00005	1.0002	4.309424
237280	-1256.803	-1237.501	-19.30143	3.439435e+07	0.999783	0.999944	1.00006	1.00022	4.516711
237290	-1249.128	-1230.079	-19.04902	3.430394e+07	0.999783	0.999944	1.00006	1.00022	4.49147
237300	-1270.089	-1246.118	-23.97085	8.23698e+07	0.99986	0.999965	1.00004	1.00014	4.983652
237310	-1261.018	-1240.092	-20.9261	2.251645e+07	0.999732	0.999932	1.00007	1.00027	4.679178
237320	-1257.441	-1234.137	-23.30333	2.618519e+07	0.999752	0.999937	1.00006	1.00025	4.916901
237330	-1253.073	-1235.041	-18.03219	4.34076e+07	0.999807	0.999951	1.00005	1.00019	4.389787
237340	-1252.641	-1232.239	-20.40185	5.421038e+07	0.999827	0.999956	1.00004	1.00017	4.626752
237350	-1256.764	-1234.937	-21.82691	8.450247e+07	0.999862	0.999965	1.00003	1.00014	4.769258
237360	-1257.618	-1236.362	-21.25578	7.117865e+07	0.999849	0.999961	1.00004	1.00015	4.712146
237370	-1262.973	-1245.163	-17.81005	3.856448e+07	0.999795	0.999948	1.00005	1.0002	4.367573
237380	-1250.952	-1230.13	-20.82221	8.63385e+07	0.999863	0.999966	1.00003	1.00014	4.668789
237390	-1254.442	-1238.055	-16.38728	1.745194e+07	0.999696	0.999922	1.00008	1.0003	4.225296
237400	-1247.365	-1229.475	-17.89051	5252842	0.999445	0.999858	1.00014	1.00055	4.375619
237410	-1268.421	-1246.573	-21.84773	8.321646e+07	0.99986	0.999965	1.00004	1.00014	4.77134
237420	-1258.975	-1238.395	-20.57989	1.414747e+07	0.999662	0.999914	1.00009	1.00034	4.644556
237430	-1245.77	-1230.56	-15.21042	6.56756e+07	0.999843	0.99996	1.00004	1.00016	4.107609
237440	-1258.947	-1236.204	-22.74304	3.875229e+07	0.999796	0.999948	1.00005	1.0002	4.860872
237450	-1260.458	-1239.332	-21.12519	2.796496e+07	0.999759	0.999939	1.00006	1.00024	4.699086
237460	-1258.895	-1240.134	-18.76126	5.539938e+07	0.999829	0.999956	1.00004	1.00017	4.462694
237470	-1262.567	-1241.487	-21.07993	7.051894e+07	0.999849	0.999962	1.00004	1.00015	4.694561
237480	-1261.072	-1241.735	-19.33686	8.34363e+07	0.999861	0.999964	1.00004	1.00014	4.520254
237490	-1249.76	-1230.212	-19.54789	8.716144e+07	0.999864	0.999966	1.00003	1.00014	4.541357
237500	-1263.444	-1245.537	-17.9072	6.650476e+07	0.999844	0.99996	1.00004	1.00016	4.377288
237510	-1260.745	-1243.447	-17.29821	3.578223e+07	0.999787	0.999945	1.00005	1.00021	4.316389
237520	-1261.636	-1239.182	-22.45361	8749032	0.99957	0.99989	1.00011	1.00043	4.831929
237530	-1265.542	-1250.565	-14.97731	9.088051e+07	0.999867	0.999967	1.00003	1.00013	4.084299
237540	-1246.256	-1230.835	-15.42092	2.029122e+07	0.999718	0.999928	1.00007	1.00028	4.12866
237550	-1259.406	-1240.734	-18.67191	6.942937e+07	0.999847	0.999961	1.00004	1.00015	4.453759
237560	-1257.252	-1237.398	-19.85446	9.336852e+07	0.999869	0.999967	1.00003	1.00013	4.572014
237570	-1262.242	-1239.897	-22.34461	4.434958e+07	0.999809	0.999952	1.00005	1.00019	4.821029
237580	-1264.635	-1244.577	-20.05805	9.184705e+07	0.999867	0.999966	1.00003	1.00013	4.592373
237590	-1252.697	-1235.421	-17.27593	4.712891e+07	0.999815	0.999953	1.00005	1.00019	4.314161
237600	-1256.368	-1239.675	-16.69305	5266784	0.999446	0.999858	1.00014	1.00055	4.255872
237610	-1281.411	-1255.958	-25.45337	7.251559e+07	0.999851	0.999962	1.00004	1.00015	5.131905
237620	-1263.547	-1242.026	-21.52076	2.035936e+07	0.999718	0.999928	1.00007	1.00028	4.738644
237630	-1248.173	-1227.605	-20.56727	304743.2	0.997698	0.999411	1.00059	1.0023	4.643295
237640	-1253.194	-1238.144	-15.04999	8.510221e+07	0.999862	0.999965	1.00004	1.00014	4.091566
237650	-1245.095	-1228.799	-16.29628	3.344123e+07	0.99978	0.999944	1.00006	1.00022	4.216196
237660	-1253.702	-1235.437	-18.26511	1.401045e+07	0.99966	0.999913	1.00009	1.00034	4.413079
237670	-1266.024	-1245.677	-20.34663	6539654	0.999503	0.999873	1.00013	1.0005	4.621231
237680	-1262.149	-1237.543	-24.60598	259509	0.997506	0.999362	1.00064	1.0025	5.047166
237690	-1265.16	-1241.839	-23.32154	6.373082e+07	0.999841	0.999959	1.00004	1.00016	4.918722
237700	-1273.141	-1251.722	-21.41885	2.349149e+07	0.999738	0.999933	1.00007	1.00026	4.728453
237710	-1265.765	-1244.673	-21.09182	9.637702e+07	0.999871	0.999967	1.00003	1.00013	4.69575
237720	-1267.307	-1242.905	-24.40254	3.328781e+07	0.99978	0.999944	1.00006	1.00022	5.026822
237730	-1254.128	-1233.655	-20.47217	3.27628e+07	0.999778	0.999943	1.00006	1.00022	4.633785
237740	-1262.454	-1243.895	-18.5591	4.912167e+07	0.999819	0.999954	1.00005	1.00018	4.442478
237750	-1264.435	-1242.936	-21.49871	7.19099e+07	0.99985	0.999961	1.00004	1.00015	4.736438
237760	-1259.888	-1237.228	-22.66048	7.297325e+07	0.999851	0.999962	1.00004	1.00015	4.852615
237770	-1260.519	-1238.89	-21.62916	1.276387e+07	0.999644	0.999909	1.00009	1.00036	4.749483
237780	-1259.371	-1241.129	-18.24124	8.319971e+07	0.999861	0.999964	1.00004	1.00014	4.410691
237790	-1251.779	-1233.374	-18.40461	9.311133e+07	0.999868	0.999966	1.00003	1.00013	4.427029
237800	-1260.919	-1235.835	-25.08429	9.782351e+07	0.999871	0.999968	1.00003	1.00013	5.094996
237810	-1258.932	-1243.476	-15.45638	3.872832e+07	0.999796	0.999948	1.00005	1.0002	4.132206
237820	-1263.586	-1245.909	-17.6769	3.842098e+07	0.999795	0.999947	1.00005	1.00021	4.354258
237830	-1253.438	-1237.244	-16.19339	3.269999e+07	0.999778	0.999943	1.00006	1.00022	4.205907
237840	-1253.081	-1236.05	-17.0312	9.510521e+07	0.99987	0.999967	1.00003	1.00013	4.289688
237850	-1266.891	-1247.837	-19.05414	6.843454e+07	0.999847	0.99996	1.00004	1.00015	4.491982
237860	-1249.771	-1231.793	-17.97752	6.267511e+07	0.999839	0.999959	1.00004	1.00016	4.38432
237870	-1262.141	-1243.399	-18.74155	3.588369e+07	0.999788	0.999946	1.00005	1.00021	4.460723
237880	-1260.521	-1241.622	-18.89893	8.639248e+07	0.999863	0.999964	1.00004	1.00014	4.476461
237890	-1260.138	-1238.785	-21.35333	951098.3	0.998697	0.999667	1.00033	1.0013	4.7219
237900	-1256.997	-1237.549	-19.44811	8.055016e+07	0.999858	0.999964	1.00004	1.00014	4.531378
237910	-1253.786	-1232.563	-21.2235	2.12331e+07	0.999724	0.999929	1.00007	1.00028	4.708918
237920	-1256.719	-1228.903	-27.81556	5.309507e+07	0.999825	0.999956	1.00004	1.00017	5.368124
237930	-1267.733	-1241.639	-26.09371	8.133879e+07	0.999859	0.999964	1.00004	1.00014	5.195939
237940	-1257.754	-1238.672	-19.08133	3.937022e+07	0.999797	0.999948	1.00005	1.0002	4.4947
237950	-1249.793	-1239.121	-10.67159	5.936639e+07	0.999835	0.999958	1.00004	1.00016	3.653727
237960	-1261.734	-1242.005	-19.72842	2.610855e+07	0.999751	0.999936	1.00006	1.00025	4.559409
237970	-1259.816	-1235.741	-24.07486	1.642349e+07	0.999686	0.99992	1.00008	1.00031	4.994054
237980	-1264.053	-1243.309	-20.74419	5.183626e+07	0.999824	0.999955	1.00005	1.00018	4.660987
237990	-1255.889	-1237.272	-18.61674	3794091	0.999348	0.999833	1.00017	1.00065	4.448242
238000	-1254.594	-1233.964	-20.62995	8.713921e+07	0.999864	0.999966	1.00003	1.00014	4.649562
238010	-1267.492	-1247.165	-20.3265	7.188544e+07	0.99985	0.999962	1.00004	1.00015	4.619218
238020	-1255.168	-1238.542	-16.6256	9.577285e+07	0.99987	0.999967	1.00003	1.00013	4.249127
238030	-1254.276	-1235.826	-18.44963	3.154636e+07	0.999774	0.999943	1.00006	1.00023	4.431531
238040	-1265.706	-1239.403	-26.303	1.051236e+07	0.999608	0.9999	1.0001	1.00039	5.216867
238050	-1257.301	-1238.361	-18.93942	7.629507e+07	0.999854	0.999962	1.00004	1.00015	4.48051
238060	-1254.022	-1235.64	-18.38189	4.747594e+07	0.999815	0.999953	1.00005	1.00018	4.424756
238070	-1259.736	-1238.293	-21.44309	8.877434e+07	0.999865	0.999966	1.00003	1.00013	4.730877
238080	-1255.298	-1236.928	-18.36952	3.136799e+07	0.999773	0.999942	1.00006	1.00023	4.42352
238090	-1259.886	-1241.457	-18.42917	7.092024e+07	0.999849	0.999962	1.00004	1.00015	4.429484
238100	-1268.665	-1244.822	-23.84259	5.207552e+07	0.999824	0.999956	1.00004	1.00018	4.970827
238110	-1271.67	-1249.587	-22.08269	1.810892e+07	0.999701	0.999924	1.00008	1.0003	4.794836
238120	-1276.623	-1252.961	-23.66234	2.323962e+07	0.999736	0.999933	1.00007	1.00026	4.952801
238130	-1259.978	-1238.219	-21.75912	5.725454e+07	0.999832	0.999957	1.00004	1.00017	4.76248
238140	-1261.704	-1241.736	-19.96732	7.115587e+07	0.999849	0.999962	1.00004	1.00015	4.583299
238150	-1246.763	-1232.37	-14.39293	4.951111e+07	0.999819	0.999954	1.00005	1.00018	4.025861
238160	-1272.505	-1258.373	-14.1324	6.975434e+07	0.999848	0.999961	1.00004	1.00015	3.999808
238170	-1261.881	-1246.473	-15.40767	5.951958e+07	0.999835	0.999958	1.00004	1.00017	4.127335
238180	-1269.859	-1245.035	-24.82443	6.740588e+07	0.999845	0.99996	1.00004	1.00015	5.069011
238190	-1259.855	-1236.208	-23.64713	8.652154e+07	0.999863	0.999965	1.00003	1.00014	4.951281
238200	-1265.539	-1242.186	-23.35248	1.408782e+07	0.999661	0.999913	1.00009	1.00034	4.921815
238210	-1256.542	-1239.371	-17.17055	3.909799e+07	0.999797	0.999948	1.00005	1.0002	4.303623
238220	-1247.321	-1229.428	-17.89265	2497999	0.999196	0.999794	1.00021	1.0008	4.375833
238230	-1250.706	-1233.502	-17.20433	4.611373e+07	0.999813	0.999953	1.00005	1.00019	4.307001
238240	-1254.28	-1235.303	-18.97669	8.21659e+07	0.99986	0.999963	1.00004	1.00014	4.484237
238250	-1260.602	-1243.256	-17.34615	3874556	0.999354	0.999835	1.00016	1.00065	4.321183
238260	-1256.291	-1235.788	-20.50232	6.796941e+07	0.999846	0.999961	1.00004	1.00015	4.6368
238270	-1265.76	-1242.136	-23.62326	4.021634e+07	0.999799	0.999949	1.00005	1.0002	4.948894
238280	-1261.121	-1237.488	-23.63244	6.295325e+07	0.99984	0.999959	1.00004	1.00016	4.949812
238290	-1270.968	-1249.583	-21.3843	6.283055e+07	0.99984	0.999959	1.00004	1.00016	4.724998
238300	-1260.845	-1243.214	-17.63076	3.544869e+07	0.999786	0.999946	1.00005	1.00021	4.349644
238310	-1270.798	-1245.712	-25.08685	9.539894e+07	0.99987	0.999967	1.00003	1.00013	5.095253
238320	-1261.511	-1238.925	-22.58657	7.931427e+07	0.999857	0.999963	1.00004	1.00014	4.845224
238330	-1259.267	-1238.383	-20.88344	7.980139e+07	0.999857	0.999964	1.00004	1.00014	4.674911
238340	-1260.595	-1242.428	-18.16664	7.703126e+07	0.999855	0.999963	1.00004	1.00014	4.403231
238350	-1277.948	-1257.907	-20.04124	7.459465e+07	0.999853	0.999962	1.00004	1.00015	4.590691
238360	-1279.62	-1257.88	-21.73953	7.016629e+07	0.999848	0.99996	1.00004	1.00015	4.76052
238370	-1257.496	-1239.219	-18.2777	8.907765e+07	0.999866	0.999966	1.00003	1.00013	4.414338
238380	-1259.264	-1243.477	-15.78675	3.611791e+07	0.999788	0.999946	1.00005	1.00021	4.165243
238390	-1265.273	-1243.617	-21.65554	3.55742e+07	0.999787	0.999945	1.00005	1.00021	4.752122
238400	-1256.289	-1237.148	-19.14101	2.761885e+07	0.999758	0.999938	1.00006	1.00024	4.500669
238410	-1257.51	-1236.868	-20.64106	6.249238e+07	0.999839	0.999959	1.00004	1.00016	4.650674
238420	-1257.832	-1234.799	-23.03355	1.58395e+07	0.999681	0.999918	1.00008	1.00032	4.889923
238430	-1254.108	-1234.079	-20.02855	5.108141e+07	0.999822	0.999954	1.00005	1.00018	4.589423
238440	-1255.124	-1232.242	-22.88164	2.580924e+07	0.99975	0.999936	1.00006	1.00025	4.874732
238450	-1271.248	-1249.27	-21.97775	7.472763e+07	0.999853	0.999963	1.00004	1.00015	4.784342
238460	-1258.578	-1239.742	-18.8363	1.011386e+07	0.9996	0.999898	1.0001	1.0004	4.470198
238470	-1248.664	-1227.369	-21.29423	9.188463e+07	0.999867	0.999966	1.00003	1.00013	4.715991
238480	-1256.399	-1232.289	-24.11095	9.456352e+07	0.999869	0.999967	1.00003	1.00013	4.997662
238490	-1253.131	-1231.594	-21.537	4.63935e+07	0.999813	0.999953	1.00005	1.00019	4.740268
238500	-1266.674	-1240.054	-26.61987	1.891071e+07	0.999708	0.999925	1.00007	1.00029	5.248554
238510	-1259.856	-1240.062	-19.79394	8.64644e+07	0.999863	0.999964	1.00004	1.00014	4.565961
238520	-1261.211	-1237.246	-23.96473	4.121253e+07	0.999802	0.99995	1.00005	1.0002	4.983041
238530	-1266.431	-1240.611	-25.81906	3.316599e+07	0.999779	0.999944	1.00006	1.00022	5.168474
238540	-1258.954	-1239.983	-18.97039	7.737711e+07	0.999856	0.999963	1.00004	1.00015	4.483607
238550	-1262.916	-1245.792	-17.12382	4.902229e+07	0.999818	0.999954	1.00005	1.00018	4.29895
238560	-1254.967	-1235.011	-19.95559	6.204464e+07	0.999838	0.999959	1.00004	1.00016	4.582126
238570	-1253.291	-1228.99	-24.30131	5.69449e+07	0.999831	0.999956	1.00004	1.00017	5.016699
238580	-1250.694	-1234.155	-16.53909	6.531456e+07	0.999843	0.999959	1.00004	1.00016	4.240477
238590	-1264.296	-1246.129	-18.16649	8.088508e+07	0.999858	0.999964	1.00004	1.00014	4.403217
238600	-1246.579	-1230.027	-16.55235	4.212061e+07	0.999804	0.99995	1.00005	1.0002	4.241802
238610	-1263.911	-1241.249	-22.6622	5.142835e+07	0.999823	0.999955	1.00004	1.00018	4.852787
238620	-1269.698	-1243.64	-26.05849	7.994738e+07	0.999858	0.999964	1.00004	1.00014	5.192416
238630	-1258.375	-1241.463	-16.91182	2.335672e+07	0.999737	0.999933	1.00007	1.00026	4.27775
238640	-1253.184	-1233.619	-19.56449	5964070	0.99948	0.999867	1.00013	1.00052	4.543017
238650	-1245.216	-1227.161	-18.05491	9.07688e+07	0.999867	0.999966	1.00003	1.00013	4.392058
238660	-1252.943	-1232.881	-20.06249	1.593264e+07	0.999682	0.999919	1.00008	1.00032	4.592817
238670	-1265.732	-1243.891	-21.84176	1.342579e+07	0.999653	0.999911	1.00009	1.00035	4.770744
238680	-1252.004	-1233.82	-18.18399	2.92801e+07	0.999765	0.99994	1.00006	1.00023	4.404967
238690	-1249.114	-1233.387	-15.72693	7.72072e+07	0.999856	0.999964	1.00004	1.00015	4.159261
238700	-1255.312	-1237.972	-17.3396	6.65758e+07	0.999844	0.99996	1.00004	1.00016	4.320528
238710	-1270.889	-1245.058	-25.83092	5.933508e+07	0.999835	0.999958	1.00004	1.00017	5.16966
238720	-1262.306	-1240.945	-21.3606	8.041209e+07	0.999858	0.999964	1.00004	1.00014	4.722628
238730	-1250.519	-1232.354	-18.1657	7.73714e+07	0.999856	0.999963	1.00004	1.00014	4.403138
238740	-1261.287	-1240.837	-20.44987	2.160997e+07	0.999727	0.99993	1.00007	1.00027	4.631554
238750	-1273.776	-1252.196	-21.57972	4.473879e+07	0.99981	0.999952	1.00005	1.00019	4.74454
238760	-1254.644	-1237.086	-17.55832	1.025556e+07	0.999603	0.999899	1.0001	1.0004	4.3424
238770	-1255.755	-1239.278	-16.47686	8.354171e+07	0.999861	0.999965	1.00003	1.00014	4.234253
238780	-1251.805	-1232.666	-19.13868	1.264027e+07	0.999643	0.999909	1.00009	1.00036	4.500436
238790	-1267.399	-1241.2	-26.19885	6.291371e+07	0.99984	0.999959	1.00004	1.00016	5.206452
238800	-1256.741	-1236.392	-20.34857	3.481245e+07	0.999785	0.999945	1.00005	1.00022	4.621425
238810	-1258.267	-1235.749	-22.51772	7.402767e+07	0.999852	0.999962	1.00004	1.00015	4.83834
238820	-1262.708	-1242.291	-20.41694	1.828402e+07	0.999703	0.999924	1.00008	1.0003	4.628261
238830	-1259.442	-1239.602	-19.84038	5.34661e+07	0.999826	0.999955	1.00005	1.00017	4.570605
238840	-1260.576	-1239.204	-21.37208	9.835444e+07	0.999872	0.999968	1.00003	1.00013	4.723776
238850	-1258.363	-1237.22	-21.14323	3.253602e+07	0.999777	0.999943	1.00006	1.00022	4.70089
238860	-1259.003	-1240.864	-18.13911	7.150417e+07	0.99985	0.999962	1.00004	1.00015	4.400479
238870	-1266.434	-1242.348	-24.08611	7.636191e+07	0.999855	0.999963	1.00004	1.00015	4.995179
238880	-1261.666	-1246.935	-14.73104	7.250777e+07	0.999851	0.999962	1.00004	1.00015	4.059672
238890	-1253.373	-1234.057	-19.31643	854856.4	0.998626	0.999649	1.00035	1.00138	4.518211
238900	-1246.784	-1228.59	-18.19417	3.707649e+07	0.999791	0.999947	1.00005	1.00021	4.405985
238910	-1260.661	-1243.472	-17.18891	3.371006e+07	0.999781	0.999944	1.00006	1.00022	4.305458
238920	-1259.72	-1234.148	-25.57241	4.459315e+07	0.99981	0.999952	1.00005	1.00019	5.143809
238930	-1270.073	-1246.673	-23.40035	9.916729e+07	0.999873	0.999968	1.00003	1.00013	4.926602
238940	-1264.456	-1239.332	-25.1238	9.750342e+07	0.999871	0.999967	1.00003	1.00013	5.098948
238950	-1258.516	-1238.396	-20.11996	4.858868e+07	0.999818	0.999953	1.00005	1.00018	4.598563
238960	-1272.182	-1249.954	-22.2283	9.324536e+07	0.999869	0.999966	1.00003	1.00013	4.809398
238970	-1261.854	-1235.132	-26.72198	9.706312e+07	0.999871	0.999967	1.00003	1.00013	5.258766
238980	-1253.903	-1237.044	-16.8582	7.69654e+07	0.999856	0.999964	1.00004	1.00015	4.272387
238990	-1250.156	-1228.722	-21.43361	9.592863e+07	0.99987	0.999967	1.00003	1.00013	4.729929
239000	-1251.635	-1231.746	-19.88907	4.06656e+07	0.999801	0.999949	1.00005	1.0002	4.575475
239010	-1255.949	-1235.938	-20.01029	3.654464e+07	0.99979	0.999946	1.00005	1.00021	4.587596
239020	-1252.947	-1233.265	-19.68206	3.464726e+07	0.999784	0.999945	1.00005	1.00022	4.554773
239030	-1250.188	-1234.626	-15.5623	1.746083e+07	0.999696	0.999922	1.00008	1.0003	4.142798
239040	-1263.436	-1248.243	-15.19243	1.734655e+07	0.999695	0.999922	1.00008	1.00031	4.105811
239050	-1271.571	-1247.855	-23.71529	9.351535e+07	0.999868	0.999966	1.00003	1.00013	4.958097
239060	-1272.692	-1246.824	-25.86808	1.81188e+07	0.999701	0.999924	1.00008	1.0003	5.173376
239070	-1271.533	-1251.672	-19.86128	3.961271e+07	0.999798	0.999949	1.00005	1.0002	4.572696
239080	-1262.863	-1239.698	-23.16497	8.410332e+07	0.999862	0.999965	1.00003	1.00014	4.903064
239090	-1256.658	-1234.1	-22.55818	2.856081e+07	0.999762	0.999939	1.00006	1.00024	4.842386
239100	-1258.44	-1241.803	-16.63623	5624460	0.999464	0.999863	1.00014	1.00054	4.250191
239110	-1257.126	-1237.226	-19.90087	8.167118e+07	0.99986	0.999964	1.00004	1.00014	4.576655
239120	-1255.916	-1234.853	-21.06321	3.985372e+07	0.999799	0.999949	1.00005	1.0002	4.692889
239130	-1250.173	-1230.939	-19.23335	5.761865e+07	0.999832	0.999957	1.00004	1.00017	4.509902
239140	-1253.005	-1235.237	-17.76809	3.569062e+07	0.999788	0.999945	1.00005	1.00021	4.363376
239150	-1261.692	-1240.864	-20.82835	9.190127e+07	0.999868	0.999966	1.00003	1.00013	4.669402
239160	-1254.228	-1236.027	-18.20046	9.190127e+07	0.999868	0.999966	1.00003	1.00013	4.406613
239170	-1257.449	-1235.524	-21.92519	7.991258e+07	0.999858	0.999963	1.00004	1.00014	4.779087
239180	-1254.958	-1233.142	-21.81538	8.355359e+07	0.999861	0.999964	1.00003	1.00014	4.768106
239190	-1256.935	-1237.505	-19.42996	8.088963e+07	0.999858	0.999963	1.00004	1.00014	4.529564
239200	-1263.296	-1239.614	-23.68238	2496418	0.999196	0.999794	1.00021	1.0008	4.954806
